                           1                            2                            3                            4                            5                            6                            7 
              version_number                     compiler                        build             MESA_SDK_version                         date                    burn_min1                    burn_min2 
                       11701                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20191125"      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142                                      143                                      144                                      145                                      146                                      147                                      148                                      149                                      150                                      151                                      152                                      153                                      154                                      155                                      156                                      157                                      158                                      159                                      160                                      161                                      162                                      163                                      164                                      165                                      166                                      167                                      168                                      169                                      170                                      171                                      172                                      173                                      174                                      175                                      176                                      177                                      178                                      179                                      180                                      181                                      182                                      183                                      184                                      185                                      186                                      187                                      188                                      189                                      190                                      191                                      192 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                                center_h2                               center_he3                               center_he4                               center_li7                               center_be7                                center_b8                               center_c12                               center_n14                               center_o16                              center_ne20                              center_mg24                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                           mass_conv_core                             he_core_mass                           he_core_radius                              c_core_mass                            c_core_radius                              o_core_mass                            o_core_radius                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                                    max_T                                max_T_lgT                               max_T_mass                             max_T_radius                              max_T_lgRho                                max_T_lgP                            max_T_entropy                                  max_T_L                            max_T_eps_nuc                               mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             burn_type_21                             burn_qtop_21                             burn_type_22                             burn_qtop_22                             burn_type_23                             burn_qtop_23                             burn_type_24                             burn_qtop_24                             burn_type_25                             burn_qtop_25                             burn_type_26                             burn_qtop_26                             burn_type_27                             burn_qtop_27                             burn_type_28                             burn_qtop_28                             burn_type_29                             burn_qtop_29                             burn_type_30                             burn_qtop_30                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling                      coupling_strong_WIP                           k_inner_strong                           k_outer_strong 
                                    2394                  3.9437327051993400E+008                  2.3500000000000001E+000                  5.3677399926413418E+003                  1.4413762519378676E+002                  1.3901593203308883E+001                  1.4413762519319673E+002                  1.3976742391146397E+001                  3.2972000243820094E+002                  9.3652322102545202E+007                  9.5058161700528857E+004                  9.0575505232114772E+020                  3.8430442054434417E+000                  1.3336134851734980E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  8.3199586413484664E-024                  0.0000000000000000E+000                  9.9911301165251210E-001                  1.9031969293709169E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4098654387295170E-004                  2.7916903915513173E-004                  9.2015637883842155E-006                  4.3463035721062495E-005                  1.1416816495040748E-004                  7.4679148808780627E-001                  3.6164453347978571E-017                  2.0829915704665398E-004                  2.5253795238669829E-001                  4.0017745121284097E-012                  1.6843936113390512E-039                  4.6883266980756850E-099                  5.0854692323999607E-005                  5.8842112104816536E-005                  1.9589966975306809E-004                  4.2980096827711429E-005                  1.1368379343690192E-004                  3.1122057891946203E-004                  3.2472745717609469E-001                  3.9676874192992109E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1519039478692350E+000                 -1.2203113617142458E+000                 -3.9206808147666172E+000                 -9.8999999999999986E+001                  9.8937551310467464E-001                 -7.8798879961357127E+000                 -3.7909344347280938E-001                  2.1506233078101977E+000                 -1.2203113617142458E+000                 -4.1291557298695363E+000                 -4.3394869905435121E+000                 -1.2332473413898271E+001                  5.9406605044951459E+004                  3.2773166943436438E-001                  9.4754205572186887E+000                  4.8572526172521783E+001                  0.0000000000000000E+000                  6.9875013689417544E+000                  6.9082929731834497E-002                  0.0000000000000000E+000                  6.9875013689417544E+000                  3.9907267123146757E+000                  8.5294189189102013E+001                  3.9107121698364772E+001                  2.1587773623606745E+000                  9.3652322102545202E+007                  7.9715185501449906E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9779894113574779E+000                  2.0957010765217284E+001                  4.0616182337921023E+000                  0.0000000000000000E+000                  4.8641609102253618E+001                                        1                  1.3243428890189873E-004                                        3                  1.3153835967983376E-003                                        0                  1.3902242713528673E-001                                        9                  3.3086357300427938E-001                                        3                  3.6267706216588586E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        2                  1.3202993165922243E-003                                        1                  5.5681538621648406E-003                                        0                  1.3526094894515350E-001                                        1                  1.3581366336681228E-001                                        2                  1.3645783185722754E-001                                        3                  1.3722277353742016E-001                                        4                  1.3808416057014289E-001                                        5                  1.4107971214483966E-001                                        4                  1.4234314981321566E-001                                        3                  1.4361130180124942E-001                                        2                  1.4543773944831839E-001                                        1                  1.4813280100664111E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3450640206105681E-001                  3.2243984600695447E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2345753307962473E-001                  1.4895289707126202E-001                  9.4400000000000000E+002                  9.2000000000000000E+002 
                                    2407                  3.9507286806825113E+008                  2.3500000000000001E+000                  5.3460312715195432E+003                  1.5608091437252918E+002                  1.4583801587580416E+001                  1.5608091437296284E+002                  1.4665918291923603E+001                  2.9945991261077529E+002                  1.0598342474072413E+008                  9.3000975571871910E+004                  9.3445607526917577E+020                  3.2729161546833079E+000                  1.3337252968407403E+000                  4.9999999999999423E-001                  0.0000000000000000E+000                  1.4400092481694320E-023                  0.0000000000000000E+000                  9.9873584378080282E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1834261513837666E-004                  2.7850811792910844E-004                  9.7356332544046320E-006                  4.3420228052533225E-005                  1.1414962481107112E-004                  7.4488916341031319E-001                  3.3335747713799725E-017                  1.9613066885843769E-004                  2.5445179359702208E-001                  3.7034496514623682E-012                  2.5032615526545442E-038                  4.8915226774279043E-099                  4.7099881332899867E-005                  6.3643697251766442E-005                  1.9548062600996364E-004                  4.2986742924002283E-005                  1.1370137258384786E-004                  4.9666998540667896E-002                  3.2835639858899113E-001                  3.9105904325972787E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1809087351946115E+000                  9.3561107330342208E-001                 -2.1942294468535706E+000                 -9.8999999999999986E+001                  1.0184242217751815E+000                 -8.0336517681150870E+000                 -3.7672869138875281E-001                  2.1797043957370779E+000                  9.3561107330342208E-001                 -2.4411391970907128E+000                 -2.5570970784811902E+000                 -1.0940083242775454E+001                  7.1028934167544954E+004                  3.3102770558533362E-001                  9.4678501146630740E+000                  6.7069042527003221E+003                  0.0000000000000000E+000                  6.9906686741781021E+000                  3.3211401382168333E+000                  0.0000000000000000E+000                  6.9906686741781021E+000                  3.7140071117505036E+000                  1.0748328348494478E+002                  3.5606025475117576E+001                  2.1933498006328027E+000                  1.0598342474072413E+008                  8.0252379491655468E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9684875042878982E+000                  2.0970558891892967E+001                  4.1854001792062796E+000                  0.0000000000000000E+000                  6.7102253928385389E+003                                        1                  2.1134892996028894E-002                                        3                  4.8992080506899460E-002                                        0                  1.4037256419612293E-001                                        9                  2.7932162172221608E-001                                        3                  3.0586628526284909E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        4                  2.1384794063909335E-003                                        3                  6.4251819049433575E-003                                        2                  1.1279816255723728E-002                                        1                  1.5821741378634735E-002                                        0                  1.3715984509371595E-001                                        1                  1.3764630283974361E-001                                        2                  1.3820926277882967E-001                                        3                  1.3884259271030180E-001                                        4                  1.3957756818633077E-001                                        5                  1.4244686484569552E-001                                        4                  1.4359715884227614E-001                                        3                  1.4476335204691865E-001                                        2                  1.4649685184632510E-001                                        1                  1.4903403679767468E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3745332327934896E-001                  3.2628009286920923E-001                  5.1773032531265226E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1966004220476351E-001                  1.3202905393168185E-001                  9.3600000000000000E+002                  9.1100000000000000E+002 
                                    2420                  3.9525994954225248E+008                  2.3500000000000001E+000                  5.3832140393265890E+003                  1.3823532917485710E+002                  1.3535835448232431E+001                  1.3823532917818937E+002                  1.3607244075123628E+001                  3.4786991090596985E+002                  1.1043502752373153E+008                  6.5231960806115239E+004                  6.0817293202362610E+020                  2.3255533345598098E+000                  1.3342051830153561E+000                  4.9999999999999994E-001                  0.0000000000000000E+000                  3.7368629059943500E-023                  0.0000000000000000E+000                  9.9711804071694854E-001                  5.9714295730981276E-024                  1.8388461690516823E-032                  0.0000000000000000E+000                  2.4347518362174644E-003                  2.7737778988247002E-004                  1.1652468466800401E-005                  4.4059247323584009E-005                  1.1411794116117245E-004                  7.4488753919742223E-001                  3.4636863968318018E-017                  1.9612224817920390E-004                  2.5445342583791936E-001                  3.7032501684176219E-012                  4.5710816592628004E-040                  4.8912512703619439E-099                  4.7097372687863385E-005                  6.3647168824326056E-005                  1.9548004127273511E-004                  4.2986746897379012E-005                  1.1370138309356214E-004                  1.7110360400876398E-001                  3.2911109892833057E-001                  4.0413908847162811E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1054928054368847E+000                  1.3047099610710531E+000                 -1.5564119449295726E+000                 -9.8999999999999986E+001                  9.4480729261961227E-001                 -7.0749665225880536E+000                 -2.5855402310411574E-001                  2.1036105512583076E+000                  1.3047099610710531E+000                 -1.7584638856999348E+000                 -1.9858494502941682E+000                 -1.0550894697653423E+001                  5.5690576692444462E+004                  3.3200262689063775E-001                  9.4802628372583300E+000                  1.3907057450369426E+004                  0.0000000000000000E+000                  7.0420110353323526E+000                  1.3012716190898573E+001                  0.0000000000000000E+000                  7.0420110353323526E+000                  4.1535673077613016E+000                  1.4807979691905740E+002                  4.1189809528264718E+001                  2.1406190510433207E+000                  1.1043502752373153E+008                  8.0431068437511666E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8144604331672403E+000                  2.0784027087076822E+001                  4.4377865092909978E+000                  0.0000000000000000E+000                  1.3920070166560325E+004                                        1                  7.2810044259048495E-002                                        3                  9.0384476831305460E-002                                        0                  3.6537991609203224E-001                                        3                  4.0077070671978654E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        5                  1.8241293903442817E-004                                        4                  3.8177319469389730E-003                                        3                  8.9388863572968640E-003                                        2                  1.4495812434461571E-002                                        1                  1.9795109531468992E-002                                        0                  1.3770869872891403E-001                                        1                  1.3817798722666086E-001                                        2                  1.3872530938966143E-001                                        3                  1.3933518265700484E-001                                        4                  1.4008499069698022E-001                                        5                  1.4292772545082622E-001                                        4                  1.4426659223373106E-001                                        3                  1.4566469210503696E-001                                        2                  1.4881910268406140E-001                                        1                  1.5070293697398529E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.3902649174926802E-001                  3.2743767924396139E-001                  9.0165738055305381E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2646036968835528E-001                  1.8145343842710313E-001                  9.2600000000000000E+002                  9.0500000000000000E+002 
                                    2435                  3.9543808921124732E+008                  2.3500000000000001E+000                  5.4233653169944973E+003                  1.2243851722236332E+002                  1.2551052562082452E+001                  1.2243851722377197E+002                  1.2613081971116328E+001                  4.0486923710894990E+002                  1.0902109595682269E+008                  5.4581065799678247E+004                  4.8418921345916417E+020                  2.0132758116784588E+000                  1.3344894678383823E+000                  5.0000000000000011E-001                  0.0000000000000000E+000                  4.5138265963137669E-023                  0.0000000000000000E+000                  9.9616033048129948E-001                  9.7445268263290829E-024                  2.9320900385035639E-036                  0.0000000000000000E+000                  3.3905562948034081E-003                  2.7702458934363613E-004                  1.3427740114678335E-005                  4.4543649123929579E-005                  1.1411724531476241E-004                  7.4488754672539403E-001                  3.6659630974532144E-017                  1.9612224416969641E-004                  2.5445341832512924E-001                  3.7032500816221168E-012                  1.6341256348935702E-041                  4.8912414936695348E-099                  4.7097371584013233E-005                  6.3647167332588170E-005                  1.9548003669114897E-004                  4.2986745801332778E-005                  1.1370138019448320E-004                  1.7687779618023086E-001                  3.2963733486017266E-001                  4.1519705061605842E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0623497637686787E+000                  9.2828974941304088E-001                 -1.6948961183415119E+000                 -9.8999999999999986E+001                  9.0303906793382482E-001                 -7.3278833238201937E+000                 -1.9419654859482430E-001                  2.0599373954028626E+000                  9.2828974941304088E-001                 -1.8161717257384979E+000                 -2.3081346132770979E+000                 -1.0729374984740270E+001                  4.6705933049258485E+004                  3.3271166056722279E-001                  9.4909401573571586E+000                  5.8735705071932080E+003                  0.0000000000000000E+000                  7.0678171794750977E+000                  8.1288141359655128E+000                  0.0000000000000000E+000                  7.0678171794750977E+000                  4.6518813500565317E+000                  1.6508370173603018E+002                  4.7729404234536005E+001                  2.0879180614885686E+000                  1.0902109595682269E+008                  8.0375105435475600E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7370420118468832E+000                  2.0685015110204141E+001                  4.5366895114555170E+000                  0.0000000000000000E+000                  5.8816993213291735E+003                                        1                  7.5267147310736540E-002                                        3                  9.3395185875304654E-002                                        0                  4.6310695307969896E-001                                        3                  5.0431429559976459E-001                                        1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        4                  2.1703964537722431E-003                                        3                  6.9062001863978498E-003                                        2                  1.2353044589690103E-002                                        1                  1.7716398234271118E-002                                        0                  1.3799033391363397E-001                                        1                  1.3849795425566214E-001                                        2                  1.3902242713529217E-001                                        3                  1.3964793817872106E-001                                        4                  1.4039613579441795E-001                                        5                  1.4324829918757959E-001                                        4                  1.4479481780648379E-001                                        3                  1.4640228823936391E-001                                        2                  1.4962194481433239E-001                                        1                  1.5210633030406434E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                  3.4026782184523691E-001                  3.2817265471999446E-001                  5.1773032531374809E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3043286527447456E-001                  1.5968758067740643E-001                  9.2500000000000000E+002                  9.0700000000000000E+002 
